,GAME_ID,DATE,TEAM_ABBREVIATION,WINS,LOSSES,PTS,PTS_QTR1,PTS_QTR2,PTS_QTR3,PTS_QTR4,FG_PCT,FT_PCT,FG3_PCT,AST,REB,TOV,LOC
209,6495,2019-11-07,SAC,2,6,120,23,35,30,32,44.2,76.2,45.5,23,43,14,0
210,6496,2019-11-07,HOU,5,3,129,30,33,35,31,49.5,63.2,46.7,31,50,12,1
211,6496,2019-11-07,GSW,2,6,112,29,23,31,29,39.6,82.1,39.4,22,51,10,0
212,6497,2019-11-07,MEM,2,5,137,37,35,29,36,56.8,83.3,52.2,34,49,17,1
213,6497,2019-11-07,MIN,4,3,121,26,38,32,25,44.8,73.1,35.6,29,36,11,0
214,6498,2019-11-07,DAL,5,2,107,25,29,32,21,42.9,80.0,35.5,20,43,17,1
215,6498,2019-11-07,ORL,2,6,106,28,28,23,27,48.8,78.6,25.0,25,44,18,0
216,6499,2019-11-07,UTA,5,3,106,26,32,26,22,46.1,66.7,36.4,21,50,13,1
217,6499,2019-11-07,PHI,5,2,104,29,27,17,31,41.2,88.2,32.0,20,42,14,0
218,6500,2019-11-07,LAC,5,3,124,30,29,30,35,41.8,80.6,41.9,21,54,19,1
219,6500,2019-11-07,MIL,6,2,129,28,42,28,31,42.9,79.4,36.7,18,54,15,0
220,6501,2019-11-08,CHA,4,4,87,20,23,24,20,38.4,71.4,19.4,21,49,20,1
221,6501,2019-11-08,BOS,6,1,108,30,22,33,23,43.0,78.3,30.3,29,52,12,0
222,6502,2019-11-08,SAS,5,3,121,33,23,36,29,54.3,90.9,45.0,32,47,13,1
223,6502,2019-11-08,OKC,3,5,112,30,27,27,28,52.5,75.0,47.6,26,31,13,0
224,6503,2019-11-08,PHX,5,3,108,30,27,29,22,44.0,74.2,34.4,22,40,14,1
225,6503,2019-11-08,MIA,6,2,124,31,33,29,31,54.9,79.2,53.6,22,41,13,0
226,6504,2019-11-08,LAC,6,3,107,26,21,23,37,43.8,83.3,17.4,20,57,17,1
227,6504,2019-11-08,POR,3,5,101,22,18,36,25,37.5,75.0,28.2,18,51,13,0
228,6505,2019-11-09,IND,5,4,112,27,30,28,27,51.8,88.0,26.7,23,44,12,1
229,6505,2019-11-09,DET,4,6,106,35,18,19,34,45.3,83.3,39.4,27,40,15,0
230,6506,2019-11-09,ORL,3,6,118,27,24,33,34,47.3,85.2,25.0,24,57,9,1
231,6506,2019-11-09,MEM,2,6,86,15,33,30,8,37.2,84.6,37.9,23,36,18,0
232,6507,2019-11-09,WAS,2,6,100,26,26,32,16,46.9,50.0,22.6,26,47,18,1
233,6507,2019-11-09,CLE,3,5,113,30,37,21,25,45.6,86.2,22.2,18,48,12,0
234,6508,2019-11-09,ATL,3,5,109,24,23,36,26,52.9,57.1,32.1,23,34,12,1
235,6508,2019-11-09,SAC,3,6,121,31,32,28,30,55.3,86.4,58.1,27,36,14,0
236,6509,2019-11-09,MIN,5,3,125,29,31,20,30,43.2,69.0,25.0,20,59,17,1
237,6509,2019-11-09,GSW,2,7,119,31,30,25,24,41.7,95.8,28.6,18,49,19,0
238,6510,2019-11-09,NOP,1,7,104,30,23,22,29,40.4,66.7,24.4,21,53,18,1
239,6510,2019-11-09,TOR,6,2,122,30,45,22,25,44.1,87.5,44.2,27,53,17,0
240,6511,2019-11-09,DAL,5,3,102,28,29,23,22,41.1,82.4,31.8,18,47,13,1
241,6511,2019-11-09,NYK,2,7,106,36,25,23,22,41.6,58.1,50.0,19,56,12,0
242,6512,2019-11-09,DEN,6,2,100,18,24,23,35,44.8,76.5,40.9,28,41,10,1
243,6512,2019-11-09,PHI,5,3,97,24,33,27,13,44.2,47.1,50.0,28,49,17,0
244,6513,2019-11-09,UTA,6,3,103,30,25,26,22,40.5,69.0,41.7,15,56,20,1
245,6513,2019-11-09,MIL,6,3,100,16,19,39,26,35.8,73.3,27.8,14,54,12,0
246,6514,2019-11-09,POR,3,6,115,20,29,37,29,41.2,96.0,36.7,11,48,10,1
247,6514,2019-11-09,BKN,4,4,119,26,28,35,30,41.4,70.0,43.2,18,51,9,0
248,6515,2019-11-09,LAL,7,1,95,28,20,30,17,44.9,87.5,25.0,30,48,18,1
249,6515,2019-11-09,MIA,6,3,80,21,25,20,14,35.0,75.0,17.1,18,37,12,0
250,6516,2019-11-09,SAS,5,4,115,30,24,37,24,39.4,76.7,46.7,24,57,15,1
251,6516,2019-11-09,BOS,7,1,135,39,33,32,31,51.1,89.3,37.8,28,43,8,0
252,6517,2019-11-10,CHA,4,5,110,28,33,25,24,40.9,76.5,34.3,27,42,21,1
253,6517,2019-11-10,NOP,2,7,115,33,22,26,34,53.3,70.0,42.4,25,45,26,0
254,6518,2019-11-10,CHI,3,7,94,27,22,18,27,37.8,88.9,12.5,21,46,15,1
255,6518,2019-11-10,HOU,6,3,117,20,30,36,31,47.0,71.4,43.2,18,55,22,0
256,6519,2019-11-10,MEM,2,7,122,34,28,29,31,52.6,71.4,33.3,31,39,15,1
257,6519,2019-11-10,DAL,6,3,138,31,37,36,34,53.6,80.0,42.9,27,47,14,0
258,6520,2019-11-10,OKC,4,5,114,36,24,24,30,54.4,82.4,46.7,30,42,18,1
259,6520,2019-11-10,GSW,2,8,108,27,16,41,24,49.4,100,31.8,22,34,15,0
260,6521,2019-11-10,MIN,5,4,98,27,24,13,26,35.1,72.7,13.3,22,53,12,1
261,6521,2019-11-10,DEN,7,2,100,27,22,27,14,38.6,64.7,39.3,26,57,20,0
262,6522,2019-11-10,ORL,3,7,102,33,27,17,25,46.1,83.3,41.7,27,37,10,1
263,6522,2019-11-10,IND,6,4,109,29,22,30,28,52.7,80.0,45.0,31,43,9,0
264,6523,2019-11-10,PHI,6,3,114,33,20,35,26,54.8,75.0,35.7,29,49,20,1
265,6523,2019-11-10,CHA,4,6,106,24,34,23,25,45.2,72.7,42.4,22,31,13,0
266,6524,2019-11-11,OKC,4,6,119,24,32,24,39,49.5,70.6,40.5,31,35,15,1
